Open_price,High_price,Low_price,Close_price,Volume,Quote_asset_volume,Number_of_trades,buy_base_volume,buy_quote_volume,label
17025.61,17033.45,17002.9,17011.03,1717.74586,29225471.8120704,36990,915.18332,15571093.8470503,1
17011.03,17025.62,16993.0,16999.02,1968.93879,33488974.9400025,37786,870.86718,14812217.1452309,1
16999.02,17006.62,16994.32,17004.34,1297.16724,22051876.4243576,30115,609.04033,10353885.9100932,1
17004.35,17016.22,17001.38,17004.58,1773.31791,30162685.9167286,38180,890.39456,15145110.8795361,0
17004.11,17004.58,16989.0,16999.31,1588.86405,27005579.1482292,34012,736.06994,12511375.1387368,0
16998.9,17004.79,16991.6,16996.39,1256.01957,21350914.6828042,31720,584.97976,9944291.8393507,0
16996.39,17000.98,16986.25,16992.24,1298.27454,22062862.3273656,30819,600.82714,10210616.3819731,0
16992.24,17050.0,16976.05,17015.6,3504.04121,59610540.7599036,74374,1855.37022,31564638.4910861,0
17015.22,17031.28,17007.94,17010.28,1481.88225,25218859.5837234,43748,796.34532,13552931.3465045,0
17010.28,17026.87,17008.26,17012.1,1124.21001,19129360.7392799,28570,525.7751,8946755.628863,0
17012.1,17023.07,17011.03,17017.74,1103.88616,18786332.6402355,28939,557.5471,9488710.1542225,0
17017.13,17033.77,17016.8,17020.12,1226.02083,20872156.2185207,33324,625.4323,10647770.9767025,0
17020.12,17029.68,17008.0,17013.69,1235.98454,21034939.3631653,31034,599.05062,10195377.8671765,0
17013.56,17017.04,17000.0,17000.65,1364.67243,23209919.0816028,34663,643.38606,10942780.7273142,0
17000.17,17006.97,16995.0,16995.93,1561.61962,26548250.681194,32315,767.28574,13044509.3153598,0
16995.93,17006.96,16991.54,17002.57,1952.38771,33188090.5474467,35061,936.95541,15927679.9383498,0
17001.98,17007.43,16992.03,17005.66,1292.67555,21973707.792538,33364,645.69086,10976146.1730577,0
17005.66,17008.99,16997.38,17001.95,1036.20914,17618363.0002501,29698,490.78472,8344757.549467,1
17001.43,17006.23,16990.11,16993.79,1044.43917,17754679.1675286,25638,487.21786,8282518.2308704,2
16993.79,16998.03,16951.0,16961.45,2664.51204,45219206.0527831,53157,1236.06756,20976439.6602034,2
16961.9,16962.6,16905.01,16934.0,3262.91073,55248276.3268526,67601,1540.57708,26084547.0307208,2
16934.0,16950.47,16932.19,16948.64,1571.33466,26623797.8099242,40181,804.18342,13626082.5461086,2
16948.64,16959.0,16937.25,16942.27,1922.27625,32582407.8225604,39754,939.77579,15929632.8670719,2
16942.27,16959.0,16926.54,16953.18,1709.45,28976431.7858621,44031,873.90195,14813636.5225198,2
16953.18,16962.43,16949.6,16955.47,1623.72106,27532435.744677,37987,826.13034,14008475.8955438,2
16955.47,16962.89,16941.88,16956.92,1245.66624,21117637.1179695,32828,650.09106,11021205.1058135,2
16957.33,16959.0,16951.15,16954.1,1061.86021,18003610.3417865,29596,502.58939,8521475.9321622,1
16954.1,16955.45,16930.0,16944.5,1296.49124,21966879.6275554,34912,615.92053,10435814.3965496,2
16944.5,16948.7,16933.16,16939.84,1399.90577,23715263.5861218,35014,680.75574,11532639.8049719,2
16939.84,16948.0,16915.0,16946.81,2226.39016,37704821.861483,44607,1151.28991,19498632.2421452,2
16946.66,16957.72,16941.73,16950.94,1696.1381,28749877.5574838,36472,805.63859,13656135.40629,2
16950.53,16953.93,16930.89,16936.01,2040.76954,34568004.1089888,41815,932.15719,15789910.8378995,2
16935.61,16966.0,16935.59,16958.44,2043.30659,34646102.3367105,45054,1044.31816,17707422.1789415,2
16958.44,17014.18,16955.12,17006.96,4173.21466,70891148.0942151,68515,2114.13517,35911948.8589686,2
17007.72,17067.45,17006.99,17032.71,4907.07249,83631039.6234095,96934,2638.54036,44968997.7086427,2
17032.22,17051.46,17012.27,17047.09,2374.06653,40425455.1265571,48660,1131.8781,19274044.1466272,2
17047.6,17049.21,17017.0,17017.87,1837.15402,31289884.3760583,36971,940.85054,16024123.6258403,2
17017.33,17048.37,17017.18,17029.88,1903.74054,32425679.7151999,42379,934.69443,15920305.8315224,2
17029.88,17055.55,17024.06,17029.36,2006.81729,34197909.2429889,41923,987.47413,16827946.821386,2
17029.36,17061.77,17025.95,17053.67,1807.82146,30815078.7358849,36038,830.36652,14153554.9488687,1
17053.02,17100.0,17016.0,17019.19,3298.89283,56238682.7723278,63783,1650.34896,28140381.5819556,2
17019.19,17024.71,17003.79,17016.6,1629.34196,27721014.9084817,35837,726.72382,12364515.3464113,2
17016.6,17017.91,16980.93,16981.99,1774.34164,30158225.3052177,37668,838.78892,14256481.6133225,2
16981.99,17003.1,16972.36,17000.02,1424.83974,24202207.7468386,29777,807.00111,13708023.5902357,2
17000.54,17007.48,16993.4,17004.58,988.6274,16807604.835747,22756,475.08814,8076985.1729669,2
17004.58,17058.64,17002.79,17052.24,2025.99992,34500688.6304612,41397,1145.61515,19509117.9553375,2
17052.21,17159.0,17051.42,17097.93,5190.9777,88822131.7998311,107541,2667.22549,45640763.0936581,1
17097.19,17136.91,17083.44,17125.1,2302.5743,39397489.5069683,53657,1228.35471,21017193.608931,1
17125.2,17147.24,17102.25,17127.45,2107.58624,36085242.8950403,48886,1066.84462,18266850.3722007,0
17127.44,17144.4,17034.73,17064.6,5182.83256,88506891.5506294,99339,2525.0016,43121887.0725022,2
17064.61,17102.03,17047.41,17088.23,3007.29935,51360086.4883454,67900,1531.75754,26161485.8507857,2
17088.23,17097.87,17050.47,17094.64,2301.19436,39295164.404082,45574,1179.40362,20139557.1683872,1
17094.64,17104.96,17078.3,17099.0,1364.11801,23319297.8363195,28359,697.83136,11929678.5107085,1
17097.94,17101.36,17079.97,17085.53,1308.00645,22352885.3408223,30292,649.77295,11104432.1545887,1
17085.53,17094.68,17078.02,17088.72,1038.09478,17737452.3785041,27056,510.61506,8724954.1634843,1
17088.72,17096.95,17073.54,17074.65,978.935,16721987.2188394,24510,480.30226,8204746.33731,2
17074.65,17113.48,17069.01,17108.8,1596.13951,27285864.8960487,36967,847.14481,14482114.1172021,2
17108.8,17127.88,17086.35,17091.76,1372.52847,23475017.7824791,35209,652.0686,11153111.7745325,2
17091.18,17096.91,17076.44,17093.37,1102.5225,18838625.9911802,29070,535.92921,9157598.375004,2
17093.37,17096.78,17075.85,17077.16,871.15292,14883432.4099971,23989,413.22838,7060040.0685566,2
17077.16,17098.33,17072.38,17096.93,968.50298,16546788.7745079,23960,469.38372,8019990.5765456,2
17096.93,17120.0,17090.83,17110.25,1128.68063,19305987.5929558,26017,588.21637,10061415.9704641,2
17110.25,17133.4,17100.06,17104.19,1294.82209,22158795.931311,34674,626.21563,10717140.5844463,2
17104.19,17110.0,17094.25,17094.99,781.3319,13363213.2411169,19481,389.74188,6666017.2381617,2
17094.59,17108.21,17075.55,17083.41,1038.01653,17743622.3112566,24722,499.12402,8531998.5471782,2
17083.73,17107.01,17083.32,17103.53,476.15626,8142797.2279012,16134,269.23083,4604056.7274843,2
17103.29,17138.29,17097.39,17125.23,2448.00728,41911992.4164402,50038,1278.9942,21897802.9435696,2
17125.23,17132.0,17102.03,17128.14,1357.10754,23229345.4524362,31719,674.22505,11540937.2908961,2
17128.14,17202.84,17080.0,17101.98,4591.78504,78679447.2906785,85923,2345.53681,40199965.6960378,2
17101.98,17147.57,17100.28,17105.7,1828.05366,31306729.610756,44351,984.61133,16862892.4775806,2
17106.65,17113.54,17076.85,17099.96,2306.36279,39424055.3926916,52903,1090.42484,18640129.4338517,2
17099.96,17125.81,17080.21,17125.28,2060.92165,35241551.2486097,46854,991.39742,16953276.027703,2
17124.64,17257.78,17120.66,17250.58,7160.90197,123143599.7460929,136814,3692.93167,63500751.3987552,1
17250.58,17268.38,17198.19,17216.15,3582.45897,61722774.2172599,81993,1786.31163,30778135.3003226,2
17216.15,17221.5,17196.19,17216.55,2039.45961,35093473.5238935,48739,996.55809,17148800.287877,2
17216.55,17222.18,17200.45,17208.29,1552.01974,26713002.866993,37874,730.95725,12581217.9632857,2
17208.29,17249.0,17207.44,17236.78,2586.17599,44573207.3161611,56714,1307.22773,22529885.8085006,2
17236.78,17300.0,17217.46,17268.49,4332.08973,74779697.5842413,80648,2200.4927,37986703.5754135,2
17269.05,17298.5,17263.29,17267.1,2634.01428,45500916.5161283,64624,1256.41579,21704553.7353728,2
17267.1,17278.85,17238.34,17259.69,2638.99583,45538722.819046,59228,1345.49679,23218667.4848579,2
17259.67,17273.28,17244.49,17265.01,1993.44276,34400233.1163501,47524,996.10537,17189982.6030634,2
17264.64,17349.99,17234.04,17245.12,5094.52459,88097752.6546143,93501,2518.7569,43560001.3388809,2
17245.12,17274.02,17233.03,17259.2,2594.11748,44759824.2809012,58863,1250.24028,21572703.9702974,2
17259.2,17277.96,17220.0,17234.91,3508.2058,60494674.1025272,66908,1682.6502,29017139.2283335,2
17234.91,17237.7,17188.18,17198.34,3896.03853,67049382.8675433,74535,2157.98081,37138782.2415542,2
17198.31,17214.24,17185.78,17196.88,1775.47753,30537974.5946071,40675,875.27194,15054493.0436459,2
17197.22,17206.12,17191.74,17196.99,1473.22627,25338015.8154369,34043,750.68257,12911302.766455,2
17196.99,17215.26,17195.0,17203.35,1669.19219,28720782.3430353,37641,851.86131,14657711.7178307,2
17203.09,17322.55,17200.05,17276.04,3918.43402,67631319.6278307,54433,1764.14635,30429346.113521,2
17275.07,17424.25,17247.9,17354.32,7755.24907,134371034.5182181,147771,3964.39462,68692035.3728336,1
17354.32,17407.38,17344.46,17349.18,6626.67434,115132341.2933174,152138,3209.57301,55765569.9546702,1
17348.31,17357.58,17311.35,17337.28,3337.8023,57848436.4952578,80337,1560.66971,27049281.1465161,1
17336.94,17349.44,17303.02,17306.77,2179.61966,37759826.308447,52473,1097.4584,19012769.565638,1
17306.08,17345.0,17305.54,17340.42,1943.16753,33663415.66909,50453,1066.56406,18477714.9181033,0
17340.42,17347.0,17301.82,17307.91,2037.8955,35304298.1143037,48443,1008.70509,17474674.1313149,1
17308.45,17328.57,17291.52,17305.52,2043.40388,35372994.8838575,49298,1038.08592,17970788.2198773,1
17306.31,17310.86,17284.19,17309.41,1819.66204,31475985.3266482,44604,883.17084,15277254.3165422,1
17309.41,17313.59,17288.71,17308.88,1368.48484,23680085.0662067,37280,669.36223,11582698.4240265,1
17308.28,17315.0,17293.87,17295.3,1572.70275,27212880.5388512,40792,793.24376,13726172.2007122,1
17295.52,17316.66,17294.12,17314.94,1433.51249,24811487.9478306,37462,741.49932,12834246.3602307,1
17314.94,17341.47,17307.29,17335.74,1758.26055,30460410.1668815,42285,922.96659,15990195.1129157,0
17335.27,17364.68,17306.0,17313.93,3001.70639,52043303.1350262,63404,1463.84984,25381751.1701956,1
17313.34,17325.71,17300.0,17313.16,2814.59978,48728059.7984493,60805,1348.30132,23343272.482437,0
17314.04,17382.6,17308.46,17352.38,4300.63745,74570475.0820426,94253,2200.228,38150795.3365732,0
17353.39,17386.0,17340.0,17377.53,4142.16559,71912036.7974621,95038,2084.79964,36195532.8669403,0
17376.95,17382.25,17340.85,17359.53,3937.81452,68356052.2646619,81971,1904.80738,33065911.9385708,0
17359.21,17363.2,17315.3,17337.9,3530.13071,61200085.3261496,69140,1661.84669,28810958.6666997,0
17338.37,17350.71,17281.42,17303.48,1949.90042,33751585.0268816,45674,786.02107,13606161.40205,1
17303.48,17352.67,17303.48,17313.72,1647.08728,28531787.2201651,40335,812.96273,14082221.1853394,0
17314.41,17324.74,17297.03,17303.76,1195.94572,20702265.7282184,34772,567.11,9816757.7442807,0
17303.76,17313.13,17282.2,17307.34,1503.44049,26010258.2042681,38319,702.74072,12158026.9376365,0
17307.34,17309.32,17285.69,17303.27,1138.60265,19698649.6303465,29768,532.01483,9204320.3792518,0
17303.27,17324.67,17298.57,17320.81,1117.64718,19345790.0626376,28572,596.08857,10318071.5947594,0
17320.81,17327.83,17290.03,17299.28,1304.28189,22574748.3055316,33340,612.48395,10601227.3048663,0
17298.85,17300.71,17282.95,17297.16,1368.32551,23661440.0915794,33125,675.14677,11675046.7068792,0
17297.16,17309.93,17284.56,17289.63,1314.70603,22742958.6657684,28062,636.18144,11005329.6196911,0
17289.63,17306.09,17287.5,17291.88,1955.55874,33819387.3695988,39765,947.12089,16379820.5600275,0
17292.36,17315.0,17290.0,17310.51,1296.19817,22428138.8555261,28923,662.20585,11458407.9242778,0
17310.08,17313.48,17230.01,17270.02,2717.07062,46933577.6297297,62186,1187.58035,20513272.9702971,0
17270.02,17284.49,17250.03,17271.34,1338.21465,23102348.2473502,40462,653.488,11281739.456117,0
17270.91,17275.44,17234.6,17244.58,1541.65113,26599154.030907,40016,757.17657,13064269.853647,0
17244.59,17258.6,17243.9,17254.05,871.92927,15042329.5859453,28607,451.56754,7790417.1711352,0
17254.63,17259.17,17240.69,17248.63,989.11601,17062786.1902073,27538,470.72535,8120291.2614484,0
17248.63,17277.49,17216.01,17276.47,2234.05424,38536675.0149441,49016,1219.13232,21031452.9460195,0
17276.31,17285.57,17262.0,17269.58,1240.34183,21424028.2796753,34374,617.28918,10662404.0648982,0
17269.23,17269.58,17211.0,17232.41,2000.75109,34483538.0168319,46188,886.55068,15280641.8862989,0
17232.4,17238.76,17196.0,17228.73,2572.29324,44299552.4614546,52117,1408.96844,24265718.4518204,0
17228.73,17229.46,17188.12,17190.89,1565.75212,26943923.757356,39945,701.56987,12073575.3878716,0
17191.75,17228.97,17171.45,17205.48,2065.09899,35536117.2562486,46733,1077.51821,18543570.5215634,0
17205.89,17226.61,17190.34,17206.82,1761.78138,30325780.232922,45053,911.92848,15697779.3966513,0
17206.82,17207.27,17042.74,17054.72,8444.75691,144427618.832096,180579,3972.70829,67935889.4608814,1
17054.72,17086.05,17036.0,17052.28,3480.3719,59383306.4603078,85274,1792.25932,30581335.05423,0
17052.65,17089.0,17015.32,17081.88,3355.93861,57247953.9863632,77655,1669.80637,28488024.0342443,0
17082.58,17087.65,17060.0,17083.92,2388.77649,40791057.181891,50814,1169.39831,19969510.0288303,0
17083.92,17106.14,17059.97,17095.98,2544.83163,43473926.032223,57481,1275.75523,21794778.8904951,0
17096.93,17097.66,16980.28,17059.28,3940.28013,67158825.717186,83812,1743.75425,29725201.0005707,0
17058.72,17082.99,17049.91,17064.72,1819.63734,31060251.6720866,48041,973.1031,16610981.2348098,0
17065.62,17073.6,17033.02,17043.22,2146.0463,36605866.7563135,46498,1016.88159,17346090.3209775,0
17043.22,17068.95,16999.84,17068.93,3087.946,52606326.2466833,66084,1531.11908,26086807.1889771,0
17067.91,17087.84,17056.85,17076.16,2008.17557,34284569.3196204,49314,1049.15841,17911862.1126171,0
17075.0,17085.88,17061.03,17070.03,1727.67833,29501009.8508302,44502,871.73865,14885722.5499158,0
17070.65,17079.08,17035.82,17055.01,1926.44214,32857631.0795912,42982,912.0566,15556106.5123255,0
17055.01,17064.41,17035.99,17054.39,1672.96007,28522355.558904,41863,793.17173,13523217.9607544,0
17054.39,17129.72,17051.7,17092.26,2875.3436,49161700.2565685,67347,1490.25462,25479241.5576874,0
17092.26,17098.99,17067.9,17082.68,1488.24737,25420675.8263754,38500,722.5816,12342609.0539917,0
17083.25,17086.19,17043.06,17048.07,1679.55844,28655817.0424816,39122,771.09754,13156188.3872805,0
17048.98,17061.41,17018.79,17022.75,1845.94713,31454069.0952223,44030,825.27329,14062423.3387452,0
17022.75,17023.73,16896.14,16925.4,7114.24624,120517406.2697463,136596,3780.8274,64050312.8812749,1
16925.42,16932.99,16867.0,16918.38,4201.70122,71024740.4046481,84456,2091.91023,35362160.067142,2
16919.1,16946.27,16903.0,16926.65,1764.02915,29856835.7733057,42380,874.05104,14794626.5881001,2
16926.65,16951.4,16899.09,16941.9,1813.34673,30695602.8505875,44952,993.51125,16818408.7359641,2
16941.9,16943.54,16910.01,16923.16,1364.85596,23096014.5686415,31481,636.17603,10765787.1052768,2
16923.16,16939.4,16914.0,16921.24,1239.53345,20980268.0506248,30060,548.49021,9283936.6519234,2
16921.24,16949.22,16912.76,16938.55,1410.8078,23888728.0567924,30671,687.24112,11637076.2503746,2
16938.55,16958.81,16931.0,16953.48,1421.73624,24093474.30524,31352,764.39506,12954131.9838534,2
16953.23,16965.36,16947.35,16962.85,1091.37561,18504325.5800457,24469,587.34447,9958528.8469339,2
16962.85,16968.89,16952.01,16961.42,1012.28842,17169786.3370609,23418,517.87945,8784143.6250999,2
16960.59,16979.01,16958.4,16973.42,1574.1462,26710916.5098709,31445,776.42736,13175212.5753243,2
16973.93,16974.29,16937.33,16946.55,1781.95892,30219339.972551,32440,706.77864,11985413.1807652,2
16946.55,16947.18,16930.0,16943.61,1254.26938,21245063.7973354,24026,716.07158,12129301.5356213,2
16943.26,16975.0,16943.0,16971.33,1606.9108,27254862.5044535,27137,814.97759,13823112.4704959,2
16971.34,16972.35,16933.51,16944.0,1067.80547,18098437.462445,22105,509.4271,8633452.7598929,2
16944.0,16969.18,16936.73,16963.62,1829.22857,31014493.437219,32095,797.60322,13522544.371226,2
16963.68,16973.39,16917.35,16937.13,2475.52083,41941633.9308564,40750,1294.11374,21924080.4576913,2
16936.6,16989.59,16934.74,16985.74,2226.06021,37767779.7403103,38451,1082.94854,18374018.7439008,2
16985.74,16986.57,16950.08,16966.35,1911.23532,32421136.9064843,30674,1008.89928,17113502.8470665,2
16966.35,17008.78,16965.98,17001.33,2428.91627,41258094.9022369,50875,1232.21742,20931436.5529988,1
17000.52,17010.25,16984.11,17004.54,1841.82628,31305261.4087655,40891,919.97484,15637126.1616451,1
17004.54,17050.61,16999.59,17018.97,2862.13561,48724980.7424462,54982,1453.94681,24751873.3333766,1
17018.97,17045.0,17005.6,17043.86,1728.34028,29420533.0932374,38333,854.30298,14543031.2245826,0
17044.26,17098.67,17039.67,17086.49,3683.84344,62863617.1740815,62538,1950.26739,33282881.9633332,0
17086.49,17102.97,17052.0,17059.55,3239.04394,55329206.8425711,52968,1444.62486,24676621.7246394,0
17059.55,17069.81,17030.0,17035.49,2221.4965,37877277.7746739,41358,1062.8815,18123430.1931512,0
17034.79,17044.42,17025.46,17031.22,1447.71368,24664206.5896468,33346,677.78387,11547517.6025485,0
17031.68,17080.96,17024.71,17077.42,2046.80717,34901566.740285,40814,1103.25759,18812754.1589473,0
17077.93,17083.37,17010.01,17041.25,3413.94576,58170477.7905514,61992,1674.75255,28536603.4256584,0
17042.0,17053.78,17034.25,17038.84,1294.60195,22065554.2986769,29475,653.38597,11136586.9581574,1
17038.25,17050.04,17030.13,17033.74,1201.11465,20465372.6101064,26382,613.66691,10456142.23336,1
17034.34,17045.96,17025.96,17030.73,1192.18698,20310057.1102942,28329,579.70462,9875845.4601219,1
17030.73,17059.25,17028.77,17051.01,1445.08381,24631358.1517567,32291,770.86449,13139477.0630146,0
17051.62,17059.35,17018.93,17023.01,1566.48144,26684925.9881898,33219,704.83166,12006906.3102741,1
17023.52,17027.52,16996.51,17003.88,2266.55785,38558881.2074231,41020,1052.80755,17911295.2242462,1
17003.84,17015.59,16986.83,16994.22,1905.10597,32392294.7275387,37492,900.96924,15319243.1505129,1
16993.66,17011.18,16966.34,16992.46,2834.81546,48171220.0761022,52561,1370.06822,23282116.7766736,1
16993.12,17004.77,16972.75,17001.37,1694.8068,28795452.6787791,35910,841.92473,14305200.8509482,1
17001.37,17013.96,16995.81,17003.9,1540.90783,26203069.8967703,33163,749.93459,12752629.9338284,1
17003.33,17009.13,16995.42,16996.4,1220.78381,20756772.9567276,26051,578.87887,9842918.3799767,1
16997.33,17003.94,16988.47,17000.09,1366.66512,23230349.7811997,29505,706.7854,12014047.8969804,1
17000.28,17003.08,16962.18,16984.79,2644.83665,44914088.7170474,46062,1235.99438,20989272.8728564,1
16984.79,16988.55,16967.0,16976.06,1284.72997,21811450.8509749,30630,626.03293,10628598.0506351,1
16976.21,17006.99,16955.13,17000.95,2222.27191,37747616.0379769,44283,1121.68383,19054056.288696,1
17001.6,17006.03,16983.76,17002.8,1484.08684,25226970.7317528,32473,789.5281,13421054.967194,0
17002.01,17023.41,16999.23,17007.42,1751.0873,29788350.6108102,36588,929.73023,15816293.8055359,0
17007.42,17015.33,16994.83,17001.51,1321.26723,22466230.6149681,31501,651.17089,11072335.357229,0
17001.51,17010.88,16993.83,17010.24,1374.45741,23367512.6341127,31192,690.41809,11738168.3143957,0
17009.84,17019.46,17006.2,17008.18,1477.13539,25131996.8307497,31613,739.45484,12581325.8607409,1
17008.18,17012.89,16996.33,17002.54,1501.18734,25524234.8617209,29223,702.5914,11945996.0055859,1
17003.16,17008.11,16988.2,17001.17,1404.07133,23866904.6382235,31278,638.41672,10852098.686345,1
17001.17,17038.9,16990.51,17019.72,2838.10311,48303764.8622651,60572,1418.92526,24150033.0857689,0
17019.72,17024.41,17005.0,17006.38,1363.50827,23200594.8269008,34564,613.12563,10432827.610101,1
17006.38,17022.72,16970.03,17021.07,3025.93652,51426578.7274782,59342,1480.44537,25161844.8926134,1
17020.59,17041.96,17012.02,17034.17,2723.02131,46366573.0638055,53933,1453.91181,24756980.8043208,0
17034.31,17037.55,17012.25,17017.76,1789.69705,30475062.7570423,39206,842.34406,14343727.9753905,1
17017.59,17019.35,16984.96,16996.06,1608.70827,27348149.4003874,37836,746.16209,12685014.5953021,1
16996.86,16999.88,16977.17,16997.64,1817.61845,30883351.7364895,40657,881.29522,14974682.051456,1
16997.64,17001.04,16972.0,16974.34,2089.79683,35497568.1980193,45996,981.74194,16676729.4572589,1
16974.41,16983.26,16941.0,16982.24,3049.30493,51740482.8249186,58260,1506.21259,25557857.2309551,1
16982.24,16985.64,16952.42,16957.04,2095.89692,35563587.9987595,43042,970.94955,16475525.1493665,2
16957.04,16972.97,16938.52,16962.47,2916.28111,49457598.0549014,61525,1458.09868,24728635.3255953,1
16962.47,16979.33,16947.52,16966.84,2078.4918,35265180.5020962,45768,1031.92955,17508954.471726,1
16967.47,16971.19,16941.59,16948.54,1632.45354,27685452.7231552,39049,747.44647,12676950.8762459,1
16948.54,16988.75,16906.37,16977.91,3788.60366,64245817.5399187,73912,1956.48839,33182363.6149384,1
16978.52,16992.19,16969.24,16978.44,2161.39228,36706018.6703697,48588,1113.32996,18907856.6795154,2
16977.91,16988.35,16968.25,16983.9,2057.3109,34930542.4331672,44299,1013.68167,17211142.6316423,1
16983.42,16991.24,16976.57,16982.95,1869.53764,31754600.7126503,42847,902.71275,15333199.2146146,1
16982.63,16997.0,16976.27,16992.09,2237.61914,38009210.3844443,45957,1090.41018,18522593.0827498,1
16992.46,17022.33,16989.09,17005.7,2744.58741,46674967.0891222,56952,1402.62276,23853539.0315373,1
17005.7,17009.04,16990.71,16996.9,2203.3844,37454911.631664,44252,1173.37977,19946242.8707055,1
16996.9,17025.0,16991.55,17023.84,1989.56337,33839471.5002073,46546,1023.50397,17408547.3810779,0
17023.84,17032.95,17003.76,17008.74,1819.88823,30975217.772382,46366,878.42873,14951650.3046701,0
17008.73,17017.9,17004.05,17007.93,1448.83498,24644588.3223513,38669,714.43574,12152759.8724213,0
17007.91,17015.31,16975.13,16984.94,2440.84457,41478381.5672496,49896,1089.05176,18507270.0841199,1
16984.94,17005.08,16968.42,17003.29,2510.52042,42651849.9198173,50584,1252.26254,21276165.0422856,0
17003.29,17018.67,16998.41,16999.94,2244.67401,38181458.1584619,43678,1036.54855,17631573.6695109,0
16999.94,17015.43,16968.13,16986.47,5058.15548,85961500.6134507,80428,2433.33896,41356537.5201111,0
16986.47,17013.99,16958.0,16972.26,4314.1853,73287244.2155876,82457,2089.80129,35502693.347591,1
16972.26,16982.56,16930.0,16967.63,5481.75788,92928053.5503049,89653,2583.006,43790290.9079242,1
16967.63,17024.67,16959.46,16974.51,5365.34517,91186297.9150599,88844,2764.04617,46978002.5428676,1
16975.3,17016.72,16969.0,17015.71,4133.74421,70234135.1324185,70722,2101.3419,35704393.5560895,0
17015.71,17024.45,16978.01,16985.27,3364.16287,57195770.3530624,59181,1715.89658,29173502.6160744,1
16985.27,17007.45,16978.56,16991.33,3252.37103,55273585.9474301,59451,1583.65178,26914467.7023577,1
16991.33,17010.0,16965.64,17007.49,3325.32311,56492409.5299981,54348,1659.72723,28196435.2969781,0
17006.87,17021.56,16981.15,16988.98,2720.5391,46257094.334692,49810,1405.07869,23890968.8194233,1
16988.99,16994.19,16972.16,16986.4,2729.19429,46351278.2318369,46774,1275.59787,21664858.887747,1
16986.91,17006.44,16966.03,16967.67,2501.48944,42496565.6802439,49975,1115.6001,18953762.7376373,2
16967.67,16977.14,16944.77,16972.48,3122.50305,52958282.0540945,58065,1555.39805,26380750.4530022,1
16972.48,16988.14,16947.47,16958.34,2159.53255,36635920.7514672,46746,1037.73378,17605159.7249602,1
16958.87,16970.84,16947.11,16959.77,1984.99066,33664674.857912,42082,991.74411,16820103.2841511,1
16959.77,16968.19,16921.07,16941.66,2699.8587,45752147.1567471,56665,1215.98507,20606745.7712223,2
16941.66,16967.0,16935.18,16937.85,2228.049,37769097.0440533,46209,1088.35569,18450263.0892454,2
16937.03,16952.52,16912.24,16947.79,2650.5526,44882475.6946493,58096,1324.36916,22426534.3412144,2
16947.79,16998.42,16942.26,16971.71,2959.36724,50239121.9252931,59547,1511.46685,25658710.9788817,1
16972.49,16986.87,16925.0,16948.99,2847.34662,48289943.851986,60128,1374.56471,23312876.4182328,2
16948.99,16969.69,16933.11,16940.9,2148.44293,36426942.2943035,45294,1074.27947,18215057.3383232,2
16940.9,16973.0,16939.46,16972.31,1608.16481,27265089.9579382,37931,855.07861,14497429.2050553,2
16972.31,16977.65,16964.67,16970.93,1563.0374,26526964.0822674,36354,826.17773,14021804.1660721,2
16970.52,16975.38,16966.0,16970.77,1784.26201,30278794.4642017,37867,838.31851,14226620.3205141,2
16970.77,16973.42,16951.75,16962.41,1628.92501,27632587.5033653,33064,818.47637,13884742.614359,2
16962.4,16997.9,16959.71,16983.7,2527.66385,42905985.7854308,46406,1422.93512,24154816.9548612,2
16984.38,16996.0,16975.28,16989.6,2000.2448,33973402.8633782,42810,1053.39677,17891987.796269,2
16988.99,17005.0,16979.31,17001.74,1586.74757,26962256.1990807,35663,898.39795,15266319.7475219,2
17000.96,17010.85,16977.69,16986.47,1316.63128,22373099.0254203,31898,688.16448,11694252.5785528,2
16986.47,16996.03,16974.73,16990.28,1123.15202,19077830.7616263,28492,573.7548,9745907.7910511,2
16990.28,17002.81,16987.01,16993.5,882.36294,14994526.7647079,23727,471.21955,8007861.8726318,2
16993.69,16995.11,16979.36,16984.5,726.08966,12333107.9521717,20656,339.94969,5774343.8217986,2
16984.5,16991.85,16976.87,16989.73,730.84886,12413210.5537905,22223,387.76973,6586221.1536419,2
16990.07,16997.99,16983.0,16992.53,814.23066,13833848.9278359,21820,437.37038,7431226.5568675,2
16993.25,16994.28,16958.98,16973.83,957.36779,16250304.8690002,25924,424.80365,7210412.0775167,2
16973.83,17063.0,16972.36,17030.36,3982.12929,67770281.2828747,72115,2122.33063,36118060.5517796,1
17030.36,17092.73,17005.54,17065.32,4858.85435,82793535.0765779,95426,2367.52964,40345164.6307857,0
17065.32,17107.01,17058.96,17067.95,3174.44478,54228450.3223541,65812,1705.26369,29131119.7076548,0
17067.95,17103.39,17057.24,17088.96,2964.80943,50643322.3655515,53567,1515.32222,25883813.9111178,0
17088.96,17094.9,17064.01,17067.07,2110.18298,36037074.206129,45134,1058.95206,18085249.4630597,0
17067.07,17083.12,17046.43,17068.81,2685.47069,45826824.5237033,48694,1336.40136,22805290.1851448,0
17068.23,17142.21,17068.01,17091.21,3989.90082,68227059.7850625,65946,2176.70736,37223290.0278244,0
17091.21,17099.86,17056.01,17064.79,2559.43663,43691073.7987105,49393,1213.82224,20720316.2091519,1
17065.32,17067.32,17050.39,17058.19,2430.26752,41454056.0598064,47229,1040.22388,17743742.0825653,1
